@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 numeric

@data
1471,'2023/11/20 18:12:41:937',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1472,'2023/11/20 18:12:41:956',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1473,'2023/11/20 18:12:41:971',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1474,'2023/11/20 18:12:41:988',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1475,'2023/11/20 18:12:42:004',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1476,'2023/11/20 18:12:42:021',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1477,'2023/11/20 18:12:42:038',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1478,'2023/11/20 18:12:42:055',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1479,'2023/11/20 18:12:42:072',33,13.366314,1.158476,-2.78724,-2.890722,-6.915813,-6.996617,-18.142313,-8.191406,0.65
1480,'2023/11/20 18:13:02:587',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1481,'2023/11/20 18:13:02:604',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1482,'2023/11/20 18:13:02:621',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1483,'2023/11/20 18:13:02:638',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1484,'2023/11/20 18:13:02:655',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1485,'2023/11/20 18:13:02:671',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1486,'2023/11/20 18:13:02:688',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1487,'2023/11/20 18:13:02:704',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1488,'2023/11/20 18:13:02:721',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1489,'2023/11/20 18:13:02:737',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1490,'2023/11/20 18:13:02:753',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1491,'2023/11/20 18:13:02:771',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1492,'2023/11/20 18:13:02:787',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1493,'2023/11/20 18:13:02:805',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1494,'2023/11/20 18:13:02:821',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1495,'2023/11/20 18:13:02:839',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1496,'2023/11/20 18:13:02:854',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1497,'2023/11/20 18:13:02:870',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1498,'2023/11/20 18:13:02:887',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1499,'2023/11/20 18:13:02:904',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1500,'2023/11/20 18:13:02:920',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1501,'2023/11/20 18:13:02:938',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1502,'2023/11/20 18:13:02:955',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1503,'2023/11/20 18:13:02:971',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1504,'2023/11/20 18:13:02:988',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1505,'2023/11/20 18:13:03:004',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1506,'2023/11/20 18:13:03:021',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1507,'2023/11/20 18:13:03:038',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1508,'2023/11/20 18:13:03:053',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1509,'2023/11/20 18:13:03:071',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1510,'2023/11/20 18:13:03:088',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1511,'2023/11/20 18:13:03:104',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1512,'2023/11/20 18:13:03:120',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1513,'2023/11/20 18:13:03:137',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1514,'2023/11/20 18:13:03:154',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1515,'2023/11/20 18:13:03:170',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1516,'2023/11/20 18:13:03:187',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1517,'2023/11/20 18:13:03:205',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1518,'2023/11/20 18:13:03:220',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1519,'2023/11/20 18:13:03:238',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1520,'2023/11/20 18:13:03:254',34,13.679543,1.642695,-2.842665,-2.83223,-5.193507,-5.271046,-20.74205,-6.754295,0.75
1521,'2023/11/20 18:13:08:136',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1522,'2023/11/20 18:13:08:153',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1523,'2023/11/20 18:13:08:171',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1524,'2023/11/20 18:13:08:187',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1525,'2023/11/20 18:13:08:205',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1526,'2023/11/20 18:13:08:221',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1527,'2023/11/20 18:13:08:237',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1528,'2023/11/20 18:13:08:254',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1529,'2023/11/20 18:13:08:270',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1530,'2023/11/20 18:13:08:287',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1531,'2023/11/20 18:13:08:305',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1532,'2023/11/20 18:13:08:320',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1533,'2023/11/20 18:13:08:337',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1534,'2023/11/20 18:13:08:354',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1535,'2023/11/20 18:13:08:371',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1536,'2023/11/20 18:13:08:389',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1537,'2023/11/20 18:13:08:404',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1538,'2023/11/20 18:13:08:421',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1539,'2023/11/20 18:13:08:437',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1540,'2023/11/20 18:13:08:454',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1541,'2023/11/20 18:13:08:471',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1542,'2023/11/20 18:13:08:488',35,14.118365,2.022143,-3.097225,-3.089508,-4.733695,-4.791094,-20.270859,-6.916139,0.75
1543,'2023/11/20 18:13:10:905',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1544,'2023/11/20 18:13:10:921',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1545,'2023/11/20 18:13:10:938',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1546,'2023/11/20 18:13:10:954',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1547,'2023/11/20 18:13:10:970',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1548,'2023/11/20 18:13:10:987',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1549,'2023/11/20 18:13:11:005',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1550,'2023/11/20 18:13:11:021',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1551,'2023/11/20 18:13:11:038',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1552,'2023/11/20 18:13:11:055',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1553,'2023/11/20 18:13:11:070',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1554,'2023/11/20 18:13:11:088',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1555,'2023/11/20 18:13:11:104',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1556,'2023/11/20 18:13:11:121',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1557,'2023/11/20 18:13:11:140',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1558,'2023/11/20 18:13:11:154',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1559,'2023/11/20 18:13:11:172',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1560,'2023/11/20 18:13:11:188',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1561,'2023/11/20 18:13:11:204',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1562,'2023/11/20 18:13:11:221',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1563,'2023/11/20 18:13:11:240',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1564,'2023/11/20 18:13:11:254',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1565,'2023/11/20 18:13:11:271',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1566,'2023/11/20 18:13:11:287',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1567,'2023/11/20 18:13:11:304',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1568,'2023/11/20 18:13:11:321',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1569,'2023/11/20 18:13:11:338',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1570,'2023/11/20 18:13:11:356',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1571,'2023/11/20 18:13:11:370',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1572,'2023/11/20 18:13:11:388',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1573,'2023/11/20 18:13:11:405',36,13.049492,1.166706,-3.072161,-3.083757,-6.687136,-6.739547,-18.326086,-7.911383,0.75
1574,'2023/11/20 18:13:19:421',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1575,'2023/11/20 18:13:19:437',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1576,'2023/11/20 18:13:19:454',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1577,'2023/11/20 18:13:19:471',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1578,'2023/11/20 18:13:19:487',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1579,'2023/11/20 18:13:19:504',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1580,'2023/11/20 18:13:19:521',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1581,'2023/11/20 18:13:19:537',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1582,'2023/11/20 18:13:19:554',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1583,'2023/11/20 18:13:19:571',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1584,'2023/11/20 18:13:19:587',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1585,'2023/11/20 18:13:19:604',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1586,'2023/11/20 18:13:19:621',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1587,'2023/11/20 18:13:19:637',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1588,'2023/11/20 18:13:19:655',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1589,'2023/11/20 18:13:19:671',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1590,'2023/11/20 18:13:19:687',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1591,'2023/11/20 18:13:19:704',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1592,'2023/11/20 18:13:19:722',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1593,'2023/11/20 18:13:19:738',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1594,'2023/11/20 18:13:19:754',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1595,'2023/11/20 18:13:19:771',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1596,'2023/11/20 18:13:19:787',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1597,'2023/11/20 18:13:19:805',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1598,'2023/11/20 18:13:19:821',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1599,'2023/11/20 18:13:19:839',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1600,'2023/11/20 18:13:19:854',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1601,'2023/11/20 18:13:19:872',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1602,'2023/11/20 18:13:19:887',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1603,'2023/11/20 18:13:19:904',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1604,'2023/11/20 18:13:19:921',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1605,'2023/11/20 18:13:19:937',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1606,'2023/11/20 18:13:19:954',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1607,'2023/11/20 18:13:19:971',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1608,'2023/11/20 18:13:19:987',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1609,'2023/11/20 18:13:20:004',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1610,'2023/11/20 18:13:20:021',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1611,'2023/11/20 18:13:20:038',37,12.608364,0.800184,-2.591731,-2.631766,-6.640794,-6.720471,-18.908077,-8.653648,0.75
1612,'2023/11/20 18:13:22:671',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1613,'2023/11/20 18:13:22:688',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1614,'2023/11/20 18:13:22:704',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1615,'2023/11/20 18:13:22:720',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1616,'2023/11/20 18:13:22:737',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1617,'2023/11/20 18:13:22:754',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1618,'2023/11/20 18:13:22:772',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1619,'2023/11/20 18:13:22:788',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1620,'2023/11/20 18:13:22:803',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1621,'2023/11/20 18:13:22:821',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1622,'2023/11/20 18:13:22:838',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1623,'2023/11/20 18:13:22:853',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1624,'2023/11/20 18:13:22:871',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1625,'2023/11/20 18:13:22:886',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1626,'2023/11/20 18:13:22:904',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1627,'2023/11/20 18:13:22:921',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1628,'2023/11/20 18:13:22:937',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1629,'2023/11/20 18:13:22:954',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1630,'2023/11/20 18:13:22:971',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1631,'2023/11/20 18:13:22:988',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1632,'2023/11/20 18:13:23:003',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1633,'2023/11/20 18:13:23:020',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1634,'2023/11/20 18:13:23:037',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1635,'2023/11/20 18:13:23:055',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1636,'2023/11/20 18:13:23:071',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1637,'2023/11/20 18:13:23:088',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1638,'2023/11/20 18:13:23:104',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1639,'2023/11/20 18:13:23:121',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1640,'2023/11/20 18:13:23:138',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1641,'2023/11/20 18:13:23:155',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1642,'2023/11/20 18:13:23:170',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1643,'2023/11/20 18:13:23:187',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1644,'2023/11/20 18:13:23:205',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1645,'2023/11/20 18:13:23:220',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1646,'2023/11/20 18:13:23:237',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1647,'2023/11/20 18:13:23:253',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1648,'2023/11/20 18:13:23:270',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1649,'2023/11/20 18:13:23:287',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1650,'2023/11/20 18:13:23:304',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1651,'2023/11/20 18:13:23:321',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1652,'2023/11/20 18:13:23:337',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1653,'2023/11/20 18:13:23:354',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1654,'2023/11/20 18:13:23:371',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1655,'2023/11/20 18:13:23:388',38,12.416622,2.646943,-3.00374,-2.883677,-4.363317,-4.471463,-20.749945,-7.151887,0.75
1656,'2023/11/20 18:13:35:320',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1657,'2023/11/20 18:13:35:336',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1658,'2023/11/20 18:13:35:354',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1659,'2023/11/20 18:13:35:369',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1660,'2023/11/20 18:13:35:387',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1661,'2023/11/20 18:13:35:403',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1662,'2023/11/20 18:13:35:420',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1663,'2023/11/20 18:13:35:437',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1664,'2023/11/20 18:13:35:453',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
